love,sex,0.5
tiger,cat,0.5
tiger,tiger,1.0
book,paper,0.3333333333333333
computer,keyboard,0.25
computer,internet,0.125
plane,car,0.14285714285714285
train,car,0.16666666666666666
telephone,communication,0.09090909090909091
television,radio,0.3333333333333333
media,radio,0.25
drug,abuse,0.2
bread,butter,0.3333333333333333
cucumber,potato,0.25
doctor,nurse,0.3333333333333333
professor,doctor,0.14285714285714285
student,professor,0.125
smart,student,0.07142857142857142
smart,stupid,0.07142857142857142
company,stock,0.16666666666666666
stock,market,0.2
stock,phone,0.14285714285714285
stock,CD,0.16666666666666666
stock,jaguar,0.16666666666666666
stock,egg,0.16666666666666666
fertility,egg,0.08333333333333333
stock,live,0.25
stock,life,0.16666666666666666
book,library,0.3333333333333333
bank,money,0.14285714285714285
wood,forest,1.0
money,cash,0.3333333333333333
professor,cucumber,0.07692307692307693
king,cabbage,0.1
king,queen,1.0
king,rook,0.3333333333333333
bishop,rabbi,0.2
Jerusalem,Israel,0.14285714285714285
Jerusalem,Palestinian,0.0625
holy,sex,0.1
fuck,sex,0.3333333333333333
Maradona,football,-100
football,soccer,0.5
football,basketball,0.3333333333333333
football,tennis,0.16666666666666666
tennis,racket,0.1111111111111111
Arafat,peace,0.07692307692307693
Arafat,terror,0.16666666666666666
Arafat,Jackson,0.25
law,lawyer,0.09090909090909091
movie,star,0.125
movie,popcorn,0.07142857142857142
movie,critic,0.09090909090909091
movie,theater,0.14285714285714285
physics,proton,0.06666666666666667
physics,chemistry,0.3333333333333333
space,chemistry,0.16666666666666666
alcohol,chemistry,0.2
vodka,gin,0.3333333333333333
vodka,brandy,0.3333333333333333
drink,car,0.09090909090909091
drink,ear,0.125
drink,mouth,0.2
drink,eat,0.3333333333333333
baby,mother,0.2
drink,mother,0.2
car,automobile,1.0
gem,jewel,1.0
journey,voyage,0.5
boy,lad,0.5
coast,shore,0.5
asylum,madhouse,0.5
magician,wizard,1.0
midday,noon,1.0
furnace,stove,0.1
food,fruit,0.1
bird,cock,0.5
bird,crane,0.25
tool,implement,0.5
brother,monk,0.5
crane,implement,0.2
lad,brother,0.2
journey,car,0.05555555555555555
monk,oracle,0.125
cemetery,woodland,0.1111111111111111
food,rooster,0.0625
coast,hill,0.2
forest,graveyard,0.1111111111111111
shore,woodland,0.2
monk,slave,0.2
coast,forest,0.16666666666666666
lad,wizard,0.2
chord,smile,0.125
glass,magician,0.125
noon,string,0.08333333333333333
rooster,voyage,0.041666666666666664
money,dollar,0.2
money,cash,0.3333333333333333
money,currency,0.5
money,wealth,0.5
money,property,0.3333333333333333
money,possession,0.25
money,bank,0.14285714285714285
money,deposit,0.3333333333333333
money,withdrawal,0.09090909090909091
money,laundering,0.07692307692307693
money,operation,0.1111111111111111
tiger,jaguar,0.3333333333333333
tiger,feline,0.3333333333333333
tiger,carnivore,0.25
tiger,mammal,0.16666666666666666
tiger,animal,0.25
tiger,organism,0.3333333333333333
tiger,fauna,0.25
tiger,zoo,0.125
psychology,psychiatry,0.14285714285714285
psychology,anxiety,0.07692307692307693
psychology,fear,0.07692307692307693
psychology,depression,0.08333333333333333
psychology,clinic,0.07142857142857142
psychology,doctor,0.07692307692307693
psychology,Freud,0.05
psychology,mind,0.14285714285714285
psychology,health,0.08333333333333333
psychology,science,0.5
psychology,discipline,0.3333333333333333
psychology,cognition,0.16666666666666666
planet,star,0.3333333333333333
planet,constellation,0.25
planet,moon,0.25
planet,sun,0.25
planet,galaxy,0.125
planet,space,0.14285714285714285
planet,astronomer,0.16666666666666666
precedent,example,0.5
precedent,information,0.3333333333333333
precedent,cognition,0.25
precedent,law,0.5
precedent,collection,0.3333333333333333
precedent,group,0.25
precedent,antecedent,0.16666666666666666
cup,coffee,0.16666666666666666
cup,tableware,0.3333333333333333
cup,article,0.2
cup,artifact,0.25
cup,object,0.2
cup,entity,0.16666666666666666
cup,drink,0.2
cup,food,0.16666666666666666
cup,substance,0.14285714285714285
cup,liquid,0.16666666666666666
jaguar,cat,0.5
jaguar,car,0.058823529411764705
energy,secretary,0.09090909090909091
secretary,senate,0.07142857142857142
energy,laboratory,0.1
computer,laboratory,0.1111111111111111
weapon,secret,0.09090909090909091
FBI,fingerprint,0.07692307692307693
FBI,investigation,0.06666666666666667
investigation,effort,0.25
Mars,water,0.2
Mars,scientist,0.1
news,report,0.5
canyon,landscape,0.08333333333333333
image,surface,0.2
discovery,space,0.14285714285714285
water,seepage,0.08333333333333333
sign,recess,0.3333333333333333
Wednesday,news,0.08333333333333333
mile,kilometer,0.25
computer,news,0.09090909090909091
territory,surface,0.16666666666666666
atmosphere,landscape,0.1111111111111111
president,medal,0.07692307692307693
war,troops,0.14285714285714285
record,number,0.5
skin,eye,0.16666666666666666
Japanese,American,0.25
theater,history,0.14285714285714285
volunteer,motto,0.08333333333333333
prejudice,recognition,0.16666666666666666
decoration,valor,0.08333333333333333
century,year,0.3333333333333333
century,nation,0.125
delay,racism,0.14285714285714285
delay,news,0.125
minister,party,0.16666666666666666
peace,plan,0.1
minority,peace,0.16666666666666666
attempt,peace,0.1
