love,sex,0.4286587274996532
tiger,cat,0.4305913225699587
tiger,tiger,1e+300
book,paper,0.18973017333929945
computer,keyboard,0.07321393916002464
computer,internet,0.07566148226658224
plane,car,0.21650830958164818
train,car,0.18305260585299352
telephone,communication,0.08816600160484653
television,radio,0.627436188845996
media,radio,0.3533927595683522
drug,abuse,0.06733342379487074
bread,butter,0.17916549303049364
cucumber,potato,0.1145584811670011
doctor,nurse,0.31942115160809587
professor,doctor,0.18567352691311376
student,professor,0.08179349503375358
smart,student,0.054337213558307354
smart,stupid,0.04363014565511515
company,stock,0.1400794501677734
stock,market,0.12536358573585185
stock,phone,0.10240532039720575
stock,CD,0.07265160198612386
stock,jaguar,0.09013160442296254
stock,egg,0.11360088697289693
fertility,egg,0.04740852911967201
stock,live,0.08943073361458644
stock,life,0.09256540198709787
book,library,0.11500162720772511
bank,money,0.10446273432456589
wood,forest,1e+300
money,cash,0.29870272954666655
professor,cucumber,0.043508762073623655
king,cabbage,0.06578994947060239
king,queen,1e+300
king,rook,0.19927212184266324
bishop,rabbi,0.14293215397341874
Jerusalem,Israel,0.06595248345530713
Jerusalem,Palestinian,1e-300
holy,sex,0.06272940206206
fuck,sex,0.250558355981094
Maradona,football,-100
football,soccer,0.4342944819032523
football,basketball,0.17544803629257152
football,tennis,0.19204116752064176
tennis,racket,0.05657917959659335
Arafat,peace,1e-300
Arafat,terror,1e-300
Arafat,Jackson,1e-300
law,lawyer,0.061063777617477236
movie,star,0.07622980299982778
movie,popcorn,1e-300
movie,critic,0.07178606212630419
movie,theater,0.09000168916849786
physics,proton,0.044365198629753716
physics,chemistry,0.2576637977094732
space,chemistry,0.06122060318326433
alcohol,chemistry,0.08536682596749849
vodka,gin,1e-300
vodka,brandy,1e-300
drink,car,0.07885981088585386
drink,ear,0.08242593049731448
drink,mouth,0.09358751900171391
drink,eat,0.17428536443006387
baby,mother,0.17288777061170188
drink,mother,0.1590799686250656
car,automobile,1e+300
gem,jewel,1e+300
journey,voyage,0.29842674570214917
boy,lad,0.2917960864569923
coast,shore,1.3905833398673364
asylum,madhouse,0.31262963211624767
magician,wizard,1e+300
midday,noon,1e+300
furnace,stove,0.06409104911742998
food,fruit,0.09150386768607839
bird,cock,0.22295252107511723
bird,crane,0.19310957723222136
tool,implement,1.524742319195391
brother,monk,3.91777688470154
crane,implement,0.08598151736322068
lad,brother,0.0734069276489804
journey,car,0.0693608307201355
monk,oracle,0.062439198995426916
cemetery,woodland,0.05458198169105455
food,rooster,0.06313551271889126
coast,hill,0.12697965461225075
forest,graveyard,0.05458198169105455
shore,woodland,0.060793000212738556
monk,slave,0.07307364582678529
coast,forest,0.05824659734478072
lad,wizard,0.07337477103699754
chord,smile,0.062357662794309016
glass,magician,0.05969757396194354
noon,string,0.059424031048358444
rooster,voyage,0.043685395905798015
money,dollar,0.207628023166298
money,cash,0.29870272954666655
money,currency,0.5056915715594684
money,wealth,14.585195982548072
money,property,0.5457551972512483
money,possession,0.23478723501678814
money,bank,0.10446273432456589
money,deposit,0.26916474791111106
money,withdrawal,0.06031619195992595
money,laundering,0.051985716868872184
money,operation,0.08900962743235705
tiger,jaguar,0.19994200144327437
tiger,feline,0.28575239019274207
tiger,carnivore,0.23521949434373882
tiger,mammal,0.14799106012470342
tiger,animal,0.1385616691689416
tiger,organism,0.10061511706989613
tiger,fauna,0.1385616691689416
tiger,zoo,0.04703146305059572
psychology,psychiatry,0.1322169828714825
psychology,anxiety,0.0608791390526135
psychology,fear,0.05905379980994479
psychology,depression,0.06126114238512027
psychology,clinic,0.04664623893843873
psychology,doctor,0.06222490526898211
psychology,Freud,0.04578344399534804
psychology,mind,0.09071704309641611
psychology,health,0.053575159047754485
psychology,science,0.3865061339584882
psychology,discipline,0.23892145802371123
psychology,cognition,0.14025774257988166
planet,star,0.5013882899307605
planet,constellation,0.1467318754889327
planet,moon,0.25706355714085083
planet,sun,0.3083801468129182
planet,galaxy,0.0602687710117495
planet,space,0.09132269775678718
planet,astronomer,0.07527029019338363
precedent,example,0.2765507617402035
precedent,information,0.15124115236662983
precedent,cognition,0.11051567309311038
precedent,law,0.31218800592633866
precedent,collection,0.1533115792451796
precedent,group,0.11467976090339688
precedent,antecedent,0.05690869465240152
cup,coffee,0.13943654869270128
cup,tableware,0.35108913472501824
cup,article,0.33265011768797675
cup,artifact,0.12449243195909693
cup,object,0.11051628975858953
cup,entity,0
cup,drink,0.268117975063714
cup,food,0.19443530567515377
cup,substance,0.17219552299845475
cup,liquid,0.25132817445327
jaguar,cat,0.3732648785532618
jaguar,car,0.0586598900737669
