energy,secretary,3.7092971863535507
secretary,senate,5.8819840375111285
energy,laboratory,4.850437941741347
computer,laboratory,3.8752742797002595
weapon,secret,2.1744977312321367
FBI,fingerprint,5.980283854357202
FBI,investigation,-8.504620392403554
investigation,effort,7.076714712813114
Mars,water,1.617331313870467
Mars,scientist,0
news,report,-1.4286872316398758
canyon,landscape,3.540724429545174
image,surface,0.30403972974686644
discovery,space,3.120416990156066
water,seepage,7.419903623603445
sign,recess,0
Wednesday,news,1.7880106723729396
mile,kilometer,7.333888958375909
computer,news,-0.9121355575188159
territory,surface,0
atmosphere,landscape,3.2364278989304553
president,medal,4.524665759186961
war,troops,5.085571184211142
record,number,0.14985725852518078
skin,eye,1.9322602505225515
Japanese,American,1.1055898593885602
theater,history,2.4143525464499684
volunteer,motto,8.756552340327183
prejudice,recognition,-6.858395503115164
decoration,valor,5.1955755032534805
century,year,0.6387155522053052
century,nation,0
delay,racism,0
delay,news,1.8683786401641693
minister,party,2.431556236610611
peace,plan,-13.27242081037444
minority,peace,0
attempt,peace,0
government,crisis,4.072494851376055
deployment,departure,6.627914645905703
deployment,withdrawal,7.499277770401543
energy,crisis,4.116480255432226
announcement,news,0.32711254886255514
announcement,effort,0
stroke,hospital,4.549504189594943
disability,death,5.49668956867407
victim,emergency,6.436147580961708
treatment,recovery,9.532413119968734
journal,association,0.2253548351923095
doctor,personnel,4.743458092124553
doctor,liability,-10.29560496385252
liability,insurance,5.611126353313183
school,center,2.467284375107949
reason,hypertension,0
reason,criterion,0
hundred,percent,5.942716944194702
Harvard,Yale,8.985843379699103
hospital,infrastructure,4.341027777098799
death,row,-12.7041918530022
death,inmate,4.863697476963295
lawyer,evidence,6.814556679648261
life,death,7.422367303861011
life,term,0.3706483114608599
word,similarity,4.80991012648907
board,recommendation,5.700158076601984
governor,interview,0
OPEC,country,0
peace,atmosphere,7.39122458682544
peace,insurance,-12.616510555185963
territory,kilometer,11.638309817268082
travel,activity,1.238714726638381
competition,price,1.8085362591811418
consumer,confidence,-10.481984380712975
consumer,energy,3.799060453476613
problem,airport,3.3837193447480263
car,flight,1.8258948180796342
credit,card,1.2298436958966454
credit,information,4.870617861339891
hotel,reservation,4.84129527434112
grocery,money,5.081736605609999
registration,arrangement,4.747820374858277
arrangement,accommodation,5.763243757885229
month,hotel,0.33623593157124587
type,kind,-0.15577494080392731
arrival,hotel,2.4242818723803787
bed,closet,3.6345148702218193
closet,clothes,4.087290692208803
situation,conclusion,6.167667569459821
situation,isolation,-8.895847891906433
impartiality,interest,7.814565477749475
direction,combination,4.774234499646054
street,place,0.8140561211923119
street,avenue,1.5856415758294289
street,block,0.7329857432536608
street,children,2.1237503980792414
listing,proximity,0
listing,category,-2.0876526820349928
cell,phone,0.3027640903511375
production,hike,4.033416783037745
benchmark,index,0.17208535667632965
media,trading,0.611616722937534
media,gain,1.7130953971247767
dividend,payment,5.531316255434342
dividend,calculation,-5.776542697226884
calculation,computation,7.671990309064005
currency,market,2.935012972406673
OPEC,oil,6.851947425623408
oil,stock,1.6502200952895862
announcement,production,4.031462300872849
announcement,warning,0.38455564470246445
profit,warning,4.516173246714163
profit,loss,10.28428816719024
dollar,yen,4.70376564669458
dollar,buck,4.919689168768883
dollar,profit,4.142631184612976
dollar,loss,5.236287975173349
computer,software,6.580462820630879
network,hardware,2.7637034333550012
phone,equipment,0.7125744062969681
equipment,maker,1.7878563258045745
luxury,car,1.1733462967281179
five,month,-0.16437729941367205
report,gain,2.0992045688021825
investor,earning,5.408222692168751
liquid,water,4.27654048995335
baseball,season,2.897695294819918
game,victory,2.0600576221872045
game,team,-0.07249671096975441
marathon,sprint,4.297744938140752
game,series,-0.08851651805091781
game,defeat,4.016057491143311
seven,series,0.9237228950838535
seafood,sea,4.342195824854988
seafood,food,3.692281940420204
seafood,lobster,7.906982931045901
lobster,food,4.339530811055034
lobster,wine,6.333107894017431
food,preparation,3.304162254054099
video,archive,-1.386324070364028
start,year,-1.5857736163131453
start,match,0.9358956552535045
game,round,0.7690592238760596
boxing,round,3.1672532129914894
championship,tournament,2.8420679435916623
fighting,defeating,6.971297456370386
line,insurance,0.5358463546623214
day,summer,4.8206414084594655
summer,drought,7.803929167294469
summer,nature,1.7232965645427576
day,dawn,1.8249760681822051
nature,environment,7.119383279863779
environment,ecology,6.175237650291037
nature,man,2.331005071872244
man,woman,5.5444108285992435
man,governor,4.615662895131143
murder,manslaughter,11.380412566794268
soap,opera,2.482861723266952
opera,performance,2.809201638019845
life,lesson,2.0971726916270117
focus,life,1.205977371077019
production,crew,3.5628636351676404
television,film,2.979550257687346
lover,quarrel,0
viewer,serial,0
possibility,girl,0
population,development,9.835478731101427
morality,importance,8.437189598335472
morality,marriage,4.642756248566121
Mexico,Brazil,3.315866342100161
gender,equality,6.000979758978837
change,attitude,3.3929410417227053
family,planning,6.400980586522596
opera,industry,0
sugar,approach,-11.377431979735775
practice,institution,2.8096135784623093
ministry,culture,4.095394245533216
problem,challenge,2.115477217419936
size,prominence,4.531786273413916
country,citizen,3.174855190062226
planet,people,1.1540576022108027
development,issue,3.306328057716797
experience,music,4.598232013316609
music,project,-0.12573894809497194
glass,metal,1.014213859219701
aluminum,metal,3.447560519198501
chance,credibility,-8.811981152698792
exhibit,memorabilia,5.897320444157748
concert,virtuoso,-6.468420401864552
rock,jazz,3.5127345488719364
museum,theater,3.929737111017258
observation,architecture,-12.250035176405577
space,world,0.3145106233248794
preservation,world,3.02397886293444
admission,ticket,3.119448180406985
shower,thunderstorm,4.906890595608519
shower,flood,4.988027358333924
weather,forecast,5.076668390781545
disaster,area,2.2599247149590584
governor,office,3.2615195025886936
architecture,century,3.533299797420003
